,serie,temporada,estadio,cidade,estado,dia_semana,dia_numero,mes,ano,hora,mandante,visitante,gol_mandante,gol_visitante,vitoria_mandante,vitoria_visitante,jogo_empatado,ponto_mandante,ponto_visitante
185,A,2014,Independência,Belo Horizonte,MG,Domingo,7, Setembro ,2014,16:00,Atlético - MG,Botafogo - RJ,1,0,1,0,0,3,0
186,A,2014,Fonte Nova,Salvador,BA,Domingo,7, Setembro ,2014,18:30,Bahia - BA,Coritiba - PR,0,0,0,0,1,1,1
187,A,2014,Beira,Rio,Porto Alegre,Domingo,7, Setembro ,2014,18:30,Internacional - RS,Figueirense - SC,2,3,0,1,0,0,3
188,A,2014,Heriberto Hulse,Criciuma,SC,Domingo,7, Setembro ,2014,16:00,Criciuma - SC,Corinthians - SP,0,0,0,0,1,1,1
189,A,2014,Arena Condá,Chapeco,SC,Sábado,6, Setembro ,2014,21:00,Chapecoense - SC,Goiás - GO,0,0,0,0,1,1,1
190,A,2014,Mané Garrincha,Brasilia,DF,Quarta,10, Setembro ,2014,22:00,Botafogo - RJ,São Paulo - SP,2,4,0,1,0,0,3
191,A,2014,Arena Pernambuco,Sao Lourenco da Mata,PE,Quarta,10, Setembro ,2014,21:00,Sport - PE,Santos - SP,3,1,1,0,0,3,0
192,A,2014,Arena Corinthians,Sao Paulo,SP,Quinta,11, Setembro ,2014,19:30,Corinthians - SP,Atlético - MG,1,0,1,0,0,3,0
193,A,2014,Pacaembu,Sao Paulo,SP,Quarta,10, Setembro ,2014,19:30,Palmeiras - SP,Criciuma - SC,1,0,1,0,0,3,0
194,A,2014,Couto Pereira,Curitiba,PR,Quarta,10, Setembro ,2014,21:00,Coritiba - PR,Chapecoense - SC,3,0,1,0,0,3,0
195,A,2014,Mineirão,Belo Horizonte,MG,Quinta,11, Setembro ,2014,20:30,Cruzeiro - MG,Bahia - BA,2,1,1,0,0,3,0
196,A,2014,Manoel Barradas,Salvador,BA,Quarta,10, Setembro ,2014,22:00,Vitória - BA,Internacional - RS,2,0,1,0,0,3,0
197,A,2014,Arena do Grêmio,Porto Alegre,RS,Quarta,10, Setembro ,2014,19:30,Grêmio - RS,Atletico - PR,1,0,1,0,0,3,0
