,serie,temporada,estadio,cidade,estado,dia_semana,dia_numero,mes,ano,hora,mandante,visitante,gol_mandante,gol_visitante,vitoria_mandante,vitoria_visitante,jogo_empatado,ponto_mandante,ponto_visitante
352,B,2015,José Liberatti,Osasco,SP,Sexta,13, Novembro ,2015,21:00,Oeste - SP,Criciúma - SC,1,1,0,0,1,1,1
353,B,2015,Nilton Santos,Rio de Janeiro,RJ,Sábado,14, Novembro ,2015,17:30,Botafogo - RJ,Santa Cruz - PE,0,3,0,1,0,0,3
354,B,2015,Nabi Abi Chedid,Braganca Paulista,SP,Sábado,14, Novembro ,2015,17:30,Bragantino - SP,Sampaio Correa - MA,3,0,1,0,0,3,0
355,B,2015,Dilzon Melo,Varginha,MG,Sábado,14, Novembro ,2015,17:30,Boa - MG,Bahia - BA,3,0,1,0,0,3,0
356,B,2015,Durival Britto,Curitiba,PR,Sábado,14, Novembro ,2015,21:00,Paraná - PR,América - MG,1,0,1,0,0,3,0
357,B,2015,Arena Pernambuco,Sao Lourenco da Mata,PE,Sábado,14, Novembro ,2015,17:30,Náutico - PE,Crb - AL,1,1,0,0,1,1,1
358,B,2015,Manoel Barradas,Salvador,BA,Sábado,14, Novembro ,2015,17:30,Vitória - BA,Ceará - CE,1,0,1,0,0,3,0
359,B,2015,Serra Dourada,Goiania,GO,Sábado,14, Novembro ,2015,21:00,Atlético - GO,Macaé - RJ,3,4,0,1,0,0,3
360,B,2015,Serra Dourada,Goiania,GO,Sexta,20, Novembro ,2015,19:00,Atlético - GO,Oeste - SP,3,1,1,0,0,3,0
361,B,2015,Cláudio Moacyr,Macae,RJ,Sexta,20, Novembro ,2015,20:30,Macaé - RJ,Boa - MG,1,1,0,0,1,1,1
362,B,2015,Mané Garrincha,Brasilia,DF,Sexta,20, Novembro ,2015,21:30,Abc - RN,Botafogo - RJ,1,2,0,1,0,0,3
363,B,2015,Mangueirão,Belem,PA,Sábado,21, Novembro ,2015,17:30,Paysandu - PA,Criciúma - SC,1,0,1,0,0,3,0
364,B,2015,Arena Fonte Nova,Salvador,BA,Sábado,21, Novembro ,2015,17:30,Vitória - BA,Luverdense - MT,3,0,1,0,0,3,0
365,B,2015,Novelli Junior,Itu,SP,Sábado,21, Novembro ,2015,17:30,Mogi Mirim - SP,Santa Cruz - PE,0,3,0,1,0,0,3
366,B,2015,Independência,Belo Horizonte,MG,Sábado,21, Novembro ,2015,17:30,América - MG,Ceará - CE,1,1,0,0,1,1,1
367,B,2015,Arena Pernambuco,Sao Lourenco da Mata,PE,Sábado,21, Novembro ,2015,17:30,Náutico - PE,Bahia - BA,1,0,1,0,0,3,0
368,B,2015,Durival Britto,Curitiba,PR,Sábado,21, Novembro ,2015,17:30,Paraná - PR,Bragantino - SP,0,2,0,1,0,0,3
369,B,2015,Rei Pelé,Maceio,AL,Sábado,21, Novembro ,2015,17:30,Crb - AL,Sampaio Correa - MA,2,1,1,0,0,3,0
370,B,2015,Dilzon Melo,Varginha,MG,Terça,24, Novembro ,2015,20:30,Boa - MG,Abc - RN,2,0,1,0,0,3,0
371,B,2015,Arena Fonte Nova,Salvador,BA,Sábado,28, Novembro ,2015,17:30,Bahia - BA,Atlético - GO,1,0,1,0,0,3,0
372,B,2015,Nilton Santos,Rio de Janeiro,RJ,Sábado,28, Novembro ,2015,17:30,Botafogo - RJ,América - MG,0,0,0,0,1,1,1
373,B,2015,Nabi Abi Chedid,Braganca Paulista,SP,Sábado,28, Novembro ,2015,17:30,Bragantino - SP,Náutico - PE,0,2,0,1,0,0,3
374,B,2015,Heriberto Hulse,Criciuma,SC,Sexta,27, Novembro ,2015,20:30,Criciúma - SC,Crb - AL,2,1,1,0,0,3,0
375,B,2015,Castelão/MA,Sao Luis,MA,Sábado,28, Novembro ,2015,17:30,Sampaio Correa - MA,Paraná - PR,1,1,0,0,1,1,1
376,B,2015,Arruda,Recife,PE,Sábado,28, Novembro ,2015,17:30,Santa Cruz - PE,Vitória - BA,3,1,1,0,0,3,0
377,B,2015,Castelão,Fortaleza,CE,Sábado,28, Novembro ,2015,17:30,Ceará - CE,Macaé - RJ,1,0,1,0,0,3,0
378,B,2015,Passo das Emas,Lucas do Rio Verde,MT,Sexta,27, Novembro ,2015,21:30,Luverdense - MT,Mogi Mirim - SP,2,0,1,0,0,3,0
379,B,2015,José Liberatti,Osasco,SP,Sábado,28, Novembro ,2015,17:30,Oeste - SP,Paysandu - PA,0,0,0,0,1,1,1
